"guid","DisplayName","Description","Category","Version","ResourceID"
"05a32666-d134-4842-a8cb-5c299f4bc099","Microsoft Managed Control 1728 - Incident Handling","Microsoft implements this Incident Response control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/05a32666-d134-4842-a8cb-5c299f4bc099"
"05ae08cc-a282-413b-90c7-21a2c60b8404","Microsoft Managed Control 1420 - Maintenance Personnel","Microsoft implements this Maintenance control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/05ae08cc-a282-413b-90c7-21a2c60b8404"
"05ec66a2-137c-14b8-8e75-3d7a2bef07f8","Implement physical security for offices, working areas, and secure areas","CMA_0323 - Implement physical security for offices, working areas, and secure areas","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/05ec66a2-137c-14b8-8e75-3d7a2bef07f8"
"05f5163b-bd90-49eb-8b6e-c1044d0b170a","Microsoft Managed Control 1752 - Information Security Workforce","Microsoft implements this Program Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/05f5163b-bd90-49eb-8b6e-c1044d0b170a"
"0602787f-9896-402a-a6e1-39ee63ee435e","Event Hub Namespaces should disable public network access","Azure Event Hub should have public network access disabled. Disabling public network access improves security by ensuring that the resource isn't exposed on the public internet. You can limit exposure of your resources by creating private endpoints instead. Learn more at: https://docs.microsoft.com/azure/event-hubs/private-link-service","Event Hub","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/0602787f-9896-402a-a6e1-39ee63ee435e"
"0628b917-d4b4-4af5-bc2b-b4f87cd173ab","Enable logging by category group for Cognitive Services (microsoft.cognitiveservices/accounts) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Cognitive Services (microsoft.cognitiveservices/accounts).","Monitoring","1.2.0","/providers/Microsoft.Authorization/policyDefinitions/0628b917-d4b4-4af5-bc2b-b4f87cd173ab"
"063b540e-4bdc-4e7a-a569-3a42ddf22098","Microsoft Managed Control 1658 - Secure Name / Address Resolution Service (Recursive Or Caching Resolver)","Microsoft implements this System and Communications Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/063b540e-4bdc-4e7a-a569-3a42ddf22098"
"063c3f09-e0f0-4587-8fd5-f4276fae675f","Microsoft Managed Control 1688 - Information System Monitoring","Microsoft implements this System and Information Integrity control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/063c3f09-e0f0-4587-8fd5-f4276fae675f"
"064a3695-3197-4354-816b-65c7b952db9e","Enable logging by category group for microsoft.documentdb/mongoclusters to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for microsoft.documentdb/mongoclusters.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/064a3695-3197-4354-816b-65c7b952db9e"
"06695360-db88-47f6-b976-7500d4297475","Configure Azure File Sync to use private DNS zones","To access the private endpoint(s) for Storage Sync Service resource interfaces from a registered server, you need to configure your DNS to resolve the correct names to your private endpoint's private IP addresses. This policy creates the requisite Azure Private DNS Zone and A records for the interfaces of your Storage Sync Service private endpoint(s).","Storage","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/06695360-db88-47f6-b976-7500d4297475"
"068260be-a5e6-4b0a-a430-cd27071c226a","Microsoft Managed Control 1332 - Authenticator Management | Password-Based Authentication","Microsoft implements this Identification and Authentication control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/068260be-a5e6-4b0a-a430-cd27071c226a"
"068a88d4-e520-434e-baf0-9005a8164e6a","Microsoft Managed Control 1455 - Physical Access Control","Microsoft implements this Physical and Environmental Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/068a88d4-e520-434e-baf0-9005a8164e6a"
"068e22bd-8057-466b-9642-7cd2ca476158","Enable logging by category group for microsoft.timeseriesinsights/environments to Log Analytics","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Log Analytics workspace for microsoft.timeseriesinsights/environments.","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/068e22bd-8057-466b-9642-7cd2ca476158"
"069101ac-4578-31da-0cd4-ff083edd3eb4","Obtain consent prior to collection or processing of personal data","CMA_0385 - Obtain consent prior to collection or processing of personal data","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/069101ac-4578-31da-0cd4-ff083edd3eb4"
"06a78e20-9358-41c9-923c-fb736d382a12","[Deprecated]: Audit SQL DB Level Audit Setting","Audit DB level audit setting for SQL databases","SQL","1.0.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/06a78e20-9358-41c9-923c-fb736d382a12"
"06a78e20-9358-41c9-923c-fb736d382a4d","Audit VMs that do not use managed disks","This policy audits VMs that do not use managed disks","Compute","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/06a78e20-9358-41c9-923c-fb736d382a4d"
"06af77de-02ca-0f3e-838a-a9420fe466f5","Establish a discrete line item in budgeting documentation","CMA_C1563 - Establish a discrete line item in budgeting documentation","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/06af77de-02ca-0f3e-838a-a9420fe466f5"
"06c45c30-ae44-4f0f-82be-41331da911cc","Microsoft Managed Control 1366 - Incident Handling | Information Correlation","Microsoft implements this Incident Response control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/06c45c30-ae44-4f0f-82be-41331da911cc"
"06f84330-4c27-21f7-72cd-7488afd50244","Implement privacy notice delivery methods","CMA_0324 - Implement privacy notice delivery methods","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/06f84330-4c27-21f7-72cd-7488afd50244"
"0716f0f5-4955-2ccb-8d5e-c6be14d57c0f","Ensure resources are authorized","CMA_C1159 - Ensure resources are authorized","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/0716f0f5-4955-2ccb-8d5e-c6be14d57c0f"
"0725b4dd-7e76-479c-a735-68e7ee23d5ca","[Deprecated]: Cognitive Services accounts should disable public network access","To improve the security of Cognitive Services accounts, ensure that it isn't exposed to the public internet and can only be accessed from a private endpoint. Disable the public network access property as described in https://go.microsoft.com/fwlink/?linkid=2129800. This option disables access from any public address space outside the Azure IP range, and denies all logins that match IP or virtual network-based firewall rules. This reduces data leakage risks.","Cognitive Services","3.1.0-deprecated","/providers/Microsoft.Authorization/policyDefinitions/0725b4dd-7e76-479c-a735-68e7ee23d5ca"
"07458826-9325-4481-abaf-bc9ed043459d","Microsoft Managed Control 1744 - Risk Management Strategy","Microsoft implements this Program Management control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/07458826-9325-4481-abaf-bc9ed043459d"
"07557aa0-e02f-4460-9a81-8ecd2fed601a","Microsoft Managed Control 1633 - Boundary Protection | Route Traffic To Authenticated Proxy Servers","Microsoft implements this System and Communications Protection control","Regulatory Compliance","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/07557aa0-e02f-4460-9a81-8ecd2fed601a"
"075896de-f4f8-465b-b6d8-9e73725bb62d","[Preview]: Service Fabric Clusters should be Zone Redundant","Service Fabric Clusters can be configured to be Zone Redundant or not. Servicefabric Clusters whose nodeType do not have the multipleAvailabilityZones set to true are not Zone Redundant. This policy identifies Servicefabric Clusters lacking the redundancy needed to withstand a zone outage.","Resilience","1.0.0-preview","/providers/Microsoft.Authorization/policyDefinitions/075896de-f4f8-465b-b6d8-9e73725bb62d"
"07b42fb5-027e-5a3c-4915-9d9ef3020ec7","Discover any indicators of compromise","CMA_C1702 - Discover any indicators of compromise","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/07b42fb5-027e-5a3c-4915-9d9ef3020ec7"
"07c818eb-df75-4465-9233-6a8667e86670","Enable logging by category group for Automation Accounts (microsoft.automation/automationaccounts) to Storage","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to a Storage Account for Automation Accounts (microsoft.automation/automationaccounts).","Monitoring","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/07c818eb-df75-4465-9233-6a8667e86670"
"0803eaa7-671c-08a7-52fd-ac419f775e75","Document acquisition contract acceptance criteria","CMA_0187 - Document acquisition contract acceptance criteria","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/0803eaa7-671c-08a7-52fd-ac419f775e75"
"080fedce-9d4a-4d07-abf0-9f036afbc9c8","Configure Azure Defender for Servers to be disabled for resources (resource level) with the selected tag","Azure Defender for Servers provides real-time threat protection for server workloads and generates hardening recommendations as well as alerts about suspicious activities. This policy will disable the Defender for Servers plan for all resources (VMs, VMSSs and ARC Machines) that have the selected tag name and tag value(s).","Security Center - Granular Pricing","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/080fedce-9d4a-4d07-abf0-9f036afbc9c8"
"0820b7b9-23aa-4725-a1ce-ae4558f718e5","Function apps should not have CORS configured to allow every resource to access your apps","Cross-Origin Resource Sharing (CORS) should not allow all domains to access your Function app. Allow only required domains to interact with your Function app.","App Service","2.0.0","/providers/Microsoft.Authorization/policyDefinitions/0820b7b9-23aa-4725-a1ce-ae4558f718e5"
"08240c20-e48f-47d9-9305-2a8c4da75a3e","Enable logging by category group for Storage movers (microsoft.storagemover/storagemovers) to Event Hub","Resource logs should be enabled to track activities and events that take place on your resources and give you visibility and insights into any changes that occur. This policy deploys a diagnostic setting using a category group to route logs to an Event Hub for Storage movers (microsoft.storagemover/storagemovers).","Monitoring","1.0.0","/providers/Microsoft.Authorization/policyDefinitions/08240c20-e48f-47d9-9305-2a8c4da75a3e"
"085467a6-9679-5c65-584a-f55acefd0d43","Require developers to implement only approved changes","CMA_C1596 - Require developers to implement only approved changes","Regulatory Compliance","1.1.0","/providers/Microsoft.Authorization/policyDefinitions/085467a6-9679-5c65-584a-f55acefd0d43"
